Date, Barrett, Bundy, Hoerner, Mills, OA, Warren, Wilson
2012-03-01 00:00:00, , 13.5054052880649503, , , , 13.5470700557190259, 12.0368340324297252
2012-04-01 00:00:00, 17.3824752291878878, 13.5935058921584516, , , , 13.0743442528070379, 11.8072367811834429
2012-05-01 00:00:00, 23.6995074055583292, 11.8583291729073057, , , , 12.4708637044433350, 11.0674188716924613
2012-06-01 00:00:00, 20.4422581337914743, 12.4374852356920434, , , 18.8092270916334661, 11.6920861184934633, 10.1309422818791946
2012-07-01 00:00:00, 28.3379589913966231, 12.6750799593385069, , , 19.1968165026157241, 11.4900503309944710, 11.1644385490789180
2012-08-01 00:00:00, 24.1671362030557368, 16.0648792781440562, , , 14.7002722711010103, 11.8132920792079208, 11.3029882988298830
2012-09-01 00:00:00, 20.3396111111111111, 17.0662500000000000, , , 14.4736296296296296, 12.2850277777777778, 11.1401319444444444
2012-10-01 00:00:00, 14.9150228535579853, 14.8236399892453845, , , 10.7248729932940459, 12.6919922768152025, 11.1116406686652101
2012-11-01 00:00:00, 9.9553433331603259, 13.8220247054549229, , , , , 
2012-12-01 00:00:00, 9.5305061628611841, 12.6311376035562740, , , , , 
2013-01-01 00:00:00, 9.5522780903975313, 13.1056770738791069, 7.9497658130882031, 40.3327379388845110, 11.4835697399527187, 12.4501006917082567, 11.6598073555166375
2013-02-01 00:00:00, 10.0594846712384026, 14.4550726099233562, 7.1556146631706333, 40.2271102258975393, 10.9311668011294877, 12.1154749899152884, 11.7072028236480524
2013-03-01 00:00:00, 9.9759313548619881, 14.0139387515785676, 6.6875225509651813, 40.4848074147573516, 10.6128901316976367, 12.5619339707739491, 11.5841173552228035
2013-04-01 00:00:00, 17.8440367609611556, 14.2715956461324687, 6.9207162368628177, 39.0786124357609149, 9.9653872864484467, 11.7706791981110237, 11.6466850317144312
2013-05-01 00:00:00, 25.1933403398143283, 12.9242224810716366, 6.1278848174875639, 36.7069420745397396, 13.0807722501671852, 10.8771084698062932, 10.1741893955270800
2013-06-01 00:00:00, 30.7632778305273153, 7.8855028832125240, 5.2872817377611042, 35.7873949190616243, 18.3762256548018805, 10.0626155021884625, 9.5720062064333851
2013-07-01 00:00:00, 30.4558714157706093, 9.0579547491039427, 5.3270183691756272, 37.2787231182795699, 14.4249238351254480, 9.8437051971326165, 10.0054368279569892
2013-08-01 00:00:00, 28.1096174977761499, 11.9996571488392787, 6.2397865494781449, 37.4282134449385300, 14.8717341841671679, 10.4554384220989850, 11.7817751386418332
2013-09-01 00:00:00, 20.8995236086643674, 14.7046224846785599, 8.0884847281840062, 38.5240552812445724, 14.0556559065082004, 11.4568319976180433, 12.3495471801106617
2013-10-01 00:00:00, 14.8339123357749099, 13.9030601092896175, 7.7812909826535832, 37.9724294284518439, 12.6899209118399628, 11.1103680796149464, 12.3735624433231799
2013-11-01 00:00:00, 10.9061741241762053, 13.4482876633136779, 7.7975765984506879, 37.9293768065672332, 11.1325725517400856, 11.3507966238871546, 12.4269996531390912
2013-12-01 00:00:00, 9.9303381529850746, 10.8179514009998837, 7.1432462686567164, 38.3614969781496978, 10.6459321245932125, 10.8226044911432424, 11.8987540099493235
2014-01-01 00:00:00, 10.6100844666502364, 12.7606636345305043, 7.5014720050187081, 39.5002330114489279, 10.5188403199426433, 10.9824770909416799, 12.1138283332959918
2014-02-01 00:00:00, 9.7309514360831390, 13.9557379895334706, 7.6279336260138403, 39.6603338376447829, 11.2606180862145940, 11.0233896371257782, 12.0978222586005903
2014-03-01 00:00:00, 10.2632894026628284, 13.5127563871896366, 7.5187296160507434, 38.7605973371716445, 11.0322350665707089, 11.4297937425493151, 11.9517847904811174
2014-04-01 00:00:00, 14.9691064814814815, 13.6436620370370370, 7.5060416666666667, 37.3306534873492442, 12.2574156809185398, 10.7021087962962963, 12.0470404407509433
2014-05-01 00:00:00, 19.6494825268817204, 10.5826075268817204, 6.5365613799283154, 35.1396079749103943, 14.5931608422939068, 9.7389157706093190, 10.8647155017921147
2014-06-01 00:00:00, 22.3792776067492304, 9.8058291879772998, 5.4939078542395978, 34.9201894874063038, 14.7192327389543275, 8.9883840029796545, 9.8947134410354300
2014-07-01 00:00:00, 24.0334027824450568, 9.1715751506597666, 5.7618433138427762, 34.5135728994591659, 12.9056903465734704, 8.7255846596183016, 10.3960794078366571
2014-08-01 00:00:00, 25.0575306190003310, 10.1491095663687521, 6.3396027805362463, 35.1473684210526316, 10.9610095994703740, 8.1937636544190665, 10.6350446871896723
