Date, Barrett, Bundy, Hoerner, Mills, OA, Warren, Wilson
2012-03-01 00:00:00, , 5.4231980306371967, , , , 1.3525393882365097, 1.9321097947735152
2012-04-01 00:00:00, 76.1220399062043114, 5.6603122893765152, , , , 1.3086666736343186, 1.7422872504271804
2012-05-01 00:00:00, 85.5142109143124172, 5.7095382813367044, , , , 1.7083209321951037, 2.3869823037378428
2012-06-01 00:00:00, 117.9957197725104148, 1.8747672711304295, , , 44.6800088861004817, 0.42983535537535229449, 1.2267581928617155
2012-07-01 00:00:00, 104.6606755128476587, 1.4640564035289877, , , 47.9762900733644714, 0.77729736184241002737, 1.2523803483820265
2012-08-01 00:00:00, 94.9048949690495703, 13.4970950399938624, , , 40.0557958304572385, 1.0684655003220568, 1.6136025372739124
2012-09-01 00:00:00, 122.4834421506670679, 11.7789474872103521, , , 27.8071024531603526, 1.0366933486114648, 2.1947552778517250
2012-10-01 00:00:00, 68.4378498616811044, 9.6048779424020792, , , 6.6542164396933006, 0.82264217392408922311, 1.8636170285980081
2012-11-01 00:00:00, 12.0611759999922739, 8.7633093097469807, , , , , 
2012-12-01 00:00:00, 20.4394482245080009, 9.5626317486887380, , , , , 
2013-01-01 00:00:00, 17.5740652873709262, 9.5892686709200029, 0.86509679771931456341, 16.1406032384441208, 3.8706043238926534, 1.3387060447620100, 1.5125567298202318
2013-02-01 00:00:00, 7.9434649892010214, 9.0905302017215899, 0.82713132174852885459, 16.9608707958069832, 3.2936865996128313, 0.84812347656985089293, 1.5736857642518090
2013-03-01 00:00:00, 12.3764508836804952, 9.0582431152075702, 0.67703552370044955954, 16.1948937770408413, 4.0223573506691390, 0.75295457101834395785, 1.2463334427820269
2013-04-01 00:00:00, 108.4126800210575640, 10.2512937321378789, 0.70827721924280538972, 16.7531465154848603, 11.4877131993123994, 0.95288057671429549658, 1.4299886634845361
2013-05-01 00:00:00, 112.1655263452423873, 13.3989216849717410, 0.93558954931791554073, 15.4128493633371523, 26.7469787941682821, 4.2269585968866435, 2.0097191220923322
2013-06-01 00:00:00, 64.9852241698903929, 4.6518894118779768, 0.39992253839370089638, 12.0932947905151747, 83.4293319420384347, 1.1188026911807048, 1.01710562997537461447
2013-07-01 00:00:00, 147.6043706423066494, 6.0396347424582358, 0.23006033165925034131, 9.1202614578673791, 51.1607166321162980, 0.57990660992392896868, 1.5665855077814207
2013-08-01 00:00:00, 123.8890647708803403, 17.3669939674583803, 2.0701293465063237, 21.3875777283813153, 79.5787731537359524, 4.2651288186895551, 1.5595932911055475
2013-09-01 00:00:00, 103.1361637351319130, 10.4115291755025652, 0.92240945269093834688, 15.8111738475716686, 38.3296161043152066, 3.7838711803249435, 1.9357021794461074
2013-10-01 00:00:00, 74.9465864163683813, 9.7783103267048992, 0.78404480234026445901, 15.1875939907758482, 21.4566266424224861, 3.7081455348858228, 1.8459438333734469
2013-11-01 00:00:00, 12.3731438236251261, 9.3129401928930806, 0.69142415196368587772, 15.8276343470755940, 6.0190328901956090, 3.7007100420013664, 1.5230347610071871
2013-12-01 00:00:00, 7.5617109330157354, 8.5176081647853244, 0.85225411318834359651, 14.1053530671239954, 3.8431302011158747, 3.9095980517658672, 1.2802983289149240
2014-01-01 00:00:00, 9.0792631067745279, 9.2974239815187580, 0.99037536496841438600, 13.4149959127236272, 5.8023177804033033, 4.1561154627358283, 1.7272021229765575
2014-02-01 00:00:00, 9.2755563584322209, 9.1172143959551920, 0.76256923182813803544, 14.9045218489643658, 4.5389054095615133, 3.5012298733056452, 1.7655925388010996
2014-03-01 00:00:00, 18.1278543348844328, 8.8424367356495522, 0.73582243575317256706, 14.8150324209955406, 4.4510704963471696, 3.8059623736699621, 1.7103024399854992
2014-04-01 00:00:00, 48.8170288550703763, 9.6286688271890724, 0.78802803594990624783, 16.8334114693284905, 13.6246562777586403, 3.7649667327636614, 1.8886313977579982
2014-05-01 00:00:00, 62.0482198984379347, 9.1708366335238461, 0.97759309509216148247, 18.3856573655225460, 31.0024552970530776, 4.6554330411366180, 2.0034470616920800
2014-06-01 00:00:00, 39.1095654021816007, 2.4485170964239541, 0.35164302209962707820, 11.4866247563277816, 40.7728549459011554, 2.9673157719926170, 1.2922799409283504
2014-07-01 00:00:00, 36.7755505970824989, 1.5721192434617150, 0.37143631893845811400, 9.1273034391243356, 36.9315116643957868, 1.9676046360915861, 1.3771265156066033
2014-08-01 00:00:00, 29.9483051999131856, 6.5670257554813241, 0.63127939466273080722, 12.4874003041965535, 35.8801848193325219, 2.1440042726502881, 1.1854059449062297
