Date, Barrett, Bundy, Hoerner, Mills, OA, Warren, Wilson
2012-06-12 00:00:00, 56.1, 27.1, , , , 13.0, 12.2
2012-06-13 00:00:00, 39.1, 27.6, , , , 13.0, 12.3
2012-06-14 00:00:00, 40.1, 27.1, , , , 14.4, 13.2
2012-06-15 00:00:00, 41.3, 27.9, , , , 14.1, 13.2
2012-06-16 00:00:00, 55.6, 15.0, , , , 14.2, 13.0
2012-06-17 00:00:00, 55.4, 27.2, , , , 12.9, 13.2
2012-06-18 00:00:00, 46.7, 25.3, , , , 12.8, 13.7
2012-06-22 00:00:00, 43.4, 14.9, , , , 12.9, 13.4
2012-06-23 00:00:00, 43.8, 14.8, , , , 13.0, 13.2
2012-06-24 00:00:00, 45.2, 15.2, , , , 12.9, 14.0
2012-06-25 00:00:00, 42.0, 26.8, , , , 12.7, 13.9
2012-06-26 00:00:00, 38.5, 27.7, , , 43.9, 12.8, 14.1
2012-06-27 00:00:00, 59.2, 15.7, , , 37.6, 13.0, 13.2
2012-06-28 00:00:00, 69.2, 27.0, , , 38.9, 13.0, 13.6
2012-06-29 00:00:00, 68.5, 26.1, , , 46.7, 13.9, 13.1
2012-06-30 00:00:00, 57.2, 25.8, , , 41.5, 14.2, 13.6
2012-07-01 00:00:00, 57.3, 25.5, , , 32.9, 14.0, 14.1
2012-07-02 00:00:00, 42.8, 25.4, , , 39.0, 13.1, 13.3
2012-07-05 00:00:00, 63.6, 15.0, , , 45.7, 12.8, 13.2
2012-07-06 00:00:00, 59.2, 15.0, , , 47.1, 12.7, 13.4
2012-07-07 00:00:00, 65.5, 15.2, , , 46.0, 12.9, 14.1
2012-07-08 00:00:00, 55.3, 14.9, , , 42.6, 13.0, 14.2
2012-07-09 00:00:00, 48.1, 25.0, , , 29.7, 13.1, 14.2
2012-07-10 00:00:00, 50.8, 25.5, , , 39.8, 13.2, 13.9
2012-07-11 00:00:00, 48.3, 14.9, , , 36.8, 13.1, 13.9
2012-07-12 00:00:00, 54.7, 26.5, , , 40.4, 13.3, 13.6
2012-07-13 00:00:00, 51.7, 14.9, , , 38.5, 13.1, 13.7
2012-07-14 00:00:00, 50.3, 23.8, , , 35.6, 12.3, 13.8
2012-07-15 00:00:00, 49.9, 17.1, , , 37.1, 14.3, 13.6
2012-07-16 00:00:00, 57.7, 15.0, , , 40.3, 14.0, 13.7
2012-07-17 00:00:00, 65.4, 14.7, , , 43.3, 13.5, 14.9
2012-07-18 00:00:00, 48.3, 26.0, , , 47.4, 13.6, 15.5
2012-07-19 00:00:00, 55.4, 26.4, , , 39.6, 13.8, 14.5
2012-07-20 00:00:00, 42.8, 18.8, , , 41.0, 12.9, 14.6
2012-07-21 00:00:00, 40.5, 15.5, , , 35.3, 13.4, 15.1
2012-07-22 00:00:00, 49.3, 14.9, , , 39.5, 14.2, 14.8
2012-07-23 00:00:00, 59.2, 26.2, , , 48.0, 14.7, 14.8
2012-07-24 00:00:00, 47.1, 28.3, , , 38.0, 14.8, 14.7
2012-07-25 00:00:00, 56.3, 27.1, , , 44.4, 14.6, 14.7
2012-07-26 00:00:00, 58.3, 28.0, , , 45.2, 15.3, 14.3
2012-07-27 00:00:00, 46.8, 25.0, , , 38.8, 15.1, 15.2
2012-07-28 00:00:00, 39.9, 15.4, , , 33.2, 15.3, 15.2
2012-07-29 00:00:00, 46.6, 26.3, , , 40.7, 15.7, 14.7
2012-07-30 00:00:00, 49.0, 27.3, , , 42.6, 14.9, 15.7
2012-07-31 00:00:00, 57.0, 26.3, , , 37.6, 14.0, 14.6
2012-08-01 00:00:00, 49.5, 27.0, , , 37.0, 15.0, 15.0
2012-08-02 00:00:00, 50.1, 27.0, , , 37.9, 14.6, 14.5
2012-08-03 00:00:00, 55.9, 28.8, , , 37.2, 15.7, 14.6
2012-08-04 00:00:00, 55.2, 28.2, , , 48.3, 15.5, 14.3
2012-08-05 00:00:00, 55.1, 26.5, , , 40.3, 15.7, 15.1
